seed_number,year,samples,ready,scribes,grain,paper,tools,binding,ledger_below_50,mean_ledger,lore_stored,lore_lost_total,archive_scribes,state_hash
24,100,52,0,52,0,0,0,0,52,4.000000,0,18,0,15799028619580137672
25,1,52,0,0,5,0,0,47,0,480.000000,1,0,4,3169669332022536476
25,2,52,0,0,45,0,0,7,0,476.846154,3,0,4,16616997803280992422
25,3,52,0,0,0,0,0,52,0,484.269231,4,0,4,10967191808233934724
25,4,52,0,0,17,0,0,35,0,503.596154,4,0,4,14862243458639724312
25,5,52,0,0,7,0,45,0,0,504.288462,4,0,4,9189639520514717906
25,6,53,0,0,0,0,53,0,0,516.660377,4,0,4,11493611964863813319
25,7,52,0,0,3,0,8,41,0,351.326923,8,0,2,684645175794696312
25,8,52,0,12,5,0,5,30,11,132.903846,0,9,1,16860571448797501478
25,9,52,0,17,26,0,3,6,14,71.730769,0,9,2,16313078247931599556
25,10,52,0,0,16,0,0,36,0,254.826923,2,9,2,10934602035987692336
25,11,52,0,0,14,0,0,38,0,187.173077,3,9,1,7970713126635768064
25,12,52,0,40,10,0,0,2,39,30.750000,0,12,0,9236021106406235274
25,13,53,0,53,0,0,0,0,53,13.981132,0,12,0,7210132729056672246
25,14,52,0,52,0,0,0,0,52,20.346154,0,12,0,8403866832815473123
25,15,52,0,49,3,0,0,0,49,22.557692,0,12,0,2100314091916145622
25,16,52,0,52,0,0,0,0,52,5.076923,0,12,0,11040579735402592098
25,17,52,0,52,0,0,0,0,52,7.730769,0,12,0,16952572797246436947
25,18,52,0,52,0,0,0,0,52,3.961538,0,12,0,560086316634247575
25,19,52,8,14,18,0,0,12,13,89.519231,9,12,2,206011508837864286
25,20,53,0,2,0,0,0,51,2,165.660377,8,14,0,16055782021957546467
25,21,52,0,52,0,0,0,0,52,4.076923,0,22,0,1629716837823300306
25,22,52,0,52,0,0,0,0,52,0.000000,0,22,0,11439110531567884892
25,23,52,0,52,0,0,0,0,52,0.000000,0,22,0,10713405821812900260
25,24,52,0,52,0,0,0,0,52,0.000000,0,22,0,1097211123373778633
25,25,52,0,52,0,0,0,0,52,0.000000,0,22,0,11560054777198693037
25,26,52,0,52,0,0,0,0,52,0.000000,0,22,0,8795402569312818582
25,27,53,0,53,0,0,0,0,53,0.000000,0,22,0,17831059447496834484
25,28,52,0,52,0,0,0,0,52,0.000000,0,22,0,3578048034044710440
25,29,52,0,52,0,0,0,0,52,0.000000,0,22,0,248778178535891482
25,30,52,0,52,0,0,0,0,52,0.000000,0,22,0,17805111021729748688
25,31,52,0,52,0,0,0,0,52,0.000000,0,22,0,8714075566833084101
25,32,52,0,52,0,0,0,0,52,0.000000,0,22,0,755235364633864061
25,33,52,0,52,0,0,0,0,52,0.000000,0,22,0,3969548932513836751
25,34,53,0,53,0,0,0,0,53,0.000000,0,22,0,5347748464762515837
25,35,52,0,52,0,0,0,0,52,0.000000,0,22,0,17406913125262258055
25,36,52,0,52,0,0,0,0,52,0.000000,0,22,0,15317800803462134841
25,37,52,0,52,0,0,0,0,52,0.000000,0,22,0,16625295711322903163
25,38,52,0,52,0,0,0,0,52,0.000000,0,22,0,16429337619547623473
25,39,52,0,52,0,0,0,0,52,0.000000,0,22,0,14174464069265690083
25,40,52,0,52,0,0,0,0,52,0.000000,0,22,0,3116058384864145264
25,41,53,0,53,0,0,0,0,53,0.000000,0,22,0,8216012251938733815
25,42,52,0,52,0,0,0,0,52,0.000000,0,22,0,2277127446467907347
25,43,52,0,52,0,0,0,0,52,0.000000,0,22,0,12637450847404799678
25,44,52,0,52,0,0,0,0,52,0.000000,0,22,0,1566541623783160978
25,45,52,0,52,0,0,0,0,52,0.000000,0,22,0,911953169584316545
25,46,52,0,52,0,0,0,0,52,0.000000,0,22,0,15734292509202739246
25,47,52,0,52,0,0,0,0,52,0.000000,0,22,0,7878637751566803968
25,48,53,0,53,0,0,0,0,53,0.000000,0,22,0,4749775175128526884
25,49,52,0,52,0,0,0,0,52,0.000000,0,22,0,1093209959802154923
25,50,52,0,52,0,0,0,0,52,0.000000,0,22,0,1918803857118862901
25,51,52,0,52,0,0,0,0,52,0.000000,0,22,0,8460366167169543089
25,52,52,0,52,0,0,0,0,52,0.000000,0,22,0,13499806121072170246
25,53,52,0,52,0,0,0,0,52,0.000000,0,22,0,12236107663458804558
25,54,52,0,52,0,0,0,0,52,0.000000,0,22,0,2481628667427925716
25,55,53,0,53,0,0,0,0,53,0.000000,0,22,0,5457173674819058803
25,56,52,0,52,0,0,0,0,52,0.000000,0,22,0,6444016862686902083
25,57,52,0,52,0,0,0,0,52,0.000000,0,22,0,10989709798316499649
25,58,52,0,52,0,0,0,0,52,0.000000,0,22,0,7832387312576728762
25,59,52,0,52,0,0,0,0,52,0.000000,0,22,0,12758650527717635820
25,60,52,0,52,0,0,0,0,52,0.000000,0,22,0,4354594626539324245
25,61,52,0,52,0,0,0,0,52,0.000000,0,22,0,15233571196080591210
25,62,53,0,53,0,0,0,0,53,0.000000,0,22,0,9082604445103321800
25,63,52,0,52,0,0,0,0,52,0.000000,0,22,0,2678720548321850069
25,64,52,0,52,0,0,0,0,52,0.000000,0,22,0,9095162271112078348
25,65,52,0,52,0,0,0,0,52,0.000000,0,22,0,7561583284303242352
25,66,52,0,52,0,0,0,0,52,0.000000,0,22,0,5915615480493130975
25,67,52,0,52,0,0,0,0,52,0.000000,0,22,0,13130784630560723760
25,68,52,0,52,0,0,0,0,52,0.000000,0,22,0,16832423081663738207
25,69,53,0,53,0,0,0,0,53,0.000000,0,22,0,809876043935396690
25,70,52,0,52,0,0,0,0,52,0.000000,0,22,0,314639909419550288
25,71,52,0,52,0,0,0,0,52,0.000000,0,22,0,18238946975725494568
25,72,52,0,52,0,0,0,0,52,0.000000,0,22,0,3499063199547636683
25,73,52,0,52,0,0,0,0,52,0.000000,0,22,0,5339415401509162396
25,74,52,0,52,0,0,0,0,52,0.000000,0,22,0,2840488667205351595
25,75,52,0,52,0,0,0,0,52,0.000000,0,22,0,7209112062274056399
25,76,53,0,53,0,0,0,0,53,0.000000,0,22,0,17218439241208733233
25,77,52,0,52,0,0,0,0,52,0.000000,0,22,0,10732722862557474799
25,78,52,0,52,0,0,0,0,52,0.000000,0,22,0,11570167199848220078
25,79,52,0,52,0,0,0,0,52,0.000000,0,22,0,9330864268130163189
25,80,52,0,52,0,0,0,0,52,0.000000,0,22,0,10512003209101924719
25,81,52,0,52,0,0,0,0,52,0.000000,0,22,0,14024880710314004931
25,82,52,0,52,0,0,0,0,52,0.000000,0,22,0,12420075988772625512
25,83,53,0,53,0,0,0,0,53,0.000000,0,22,0,11620939019105960522
25,84,52,0,52,0,0,0,0,52,0.000000,0,22,0,17176806765763419938
25,85,52,0,52,0,0,0,0,52,0.000000,0,22,0,9732778255649925409
25,86,52,0,52,0,0,0,0,52,0.000000,0,22,0,7104697943497902528
25,87,52,0,52,0,0,0,0,52,0.000000,0,22,0,5156375520468901675
25,88,52,0,52,0,0,0,0,52,0.000000,0,22,0,13836633561506205035
25,89,52,0,52,0,0,0,0,52,0.000000,0,22,0,6606719722725097568
25,90,53,0,53,0,0,0,0,53,0.000000,0,22,0,5317202993277824566
25,91,52,0,52,0,0,0,0,52,0.000000,0,22,0,11827821163555091720
25,92,52,0,52,0,0,0,0,52,0.000000,0,22,0,15210643914400274024
25,93,52,0,52,0,0,0,0,52,0.000000,0,22,0,16706895705122847475
25,94,52,0,52,0,0,0,0,52,0.000000,0,22,0,1223989710644244363
25,95,52,0,52,0,0,0,0,52,0.000000,0,22,0,13096117318971109597
25,96,52,0,52,0,0,0,0,52,0.000000,0,22,0,17670948583998462635
25,97,53,0,53,0,0,0,0,53,0.000000,0,22,0,7103300274317298542
25,98,52,0,52,0,0,0,0,52,0.000000,0,22,0,8783186663543405285
25,99,52,0,52,0,0,0,0,52,0.000000,0,22,0,5206614981577462490
25,100,52,0,52,0,0,0,0,52,0.000000,0,22,0,2337184941534550470
26,1,52,0,0,0,0,0,52,0,480.000000,2,0,4,11078863566593637591
26,2,52,0,0,1,0,0,51,0,472.615385,3,0,4,1497094921747705294
26,3,52,0,0,5,0,0,47,0,529.000000,4,0,4,17641485519424531297
26,4,52,0,0,0,0,17,35,0,563.230769,4,0,4,3288147331202925999
26,5,52,0,0,0,0,52,0,0,424.557692,4,0,2,3036824548137529928
26,6,53,0,0,3,0,15,35,0,237.283019,7,0,2,11106684468782311435
26,7,52,0,7,12,0,0,33,8,170.730769,1,7,0,1556473020446413675
26,8,52,0,49,0,0,0,3,48,18.769231,0,8,0,13883929390322225925
26,9,52,0,52,0,0,0,0,52,16.307692,0,8,0,530048367961384515
26,10,52,0,48,4,0,0,0,48,13.557692,0,8,0,14403801101353678487
26,11,52,0,52,0,0,0,0,52,12.557692,0,8,0,5368456760334145017
26,12,52,0,36,16,0,0,0,35,36.384615,0,8,0,7137006944980630293
26,13,53,0,53,0,0,0,0,53,2.716981,0,8,0,11564391495580164463
26,14,52,0,52,0,0,0,0,52,4.846154,0,8,0,2758800739521217398
26,15,52,0,6,0,0,46,0,5,117.000000,0,8,2,4346767436471805221
26,16,52,0,0,0,0,52,0,0,245.884615,0,8,2,8293347826974469129
26,17,52,0,0,0,0,52,0,0,277.576923,0,8,4,10686817106066890766
26,18,52,0,0,0,0,52,0,0,359.942308,0,8,4,6847832202307025819
26,19,52,0,0,0,0,52,0,0,320.769231,0,8,4,11119747220641276616
26,20,53,0,0,0,0,53,0,0,307.000000,0,8,1,2198495182064779975
26,21,52,0,51,0,0,1,0,51,18.980769,0,8,0,14464653839797025576
26,22,52,0,52,0,0,0,0,52,6.115385,0,8,0,6964273033502137865
26,23,52,0,52,0,0,0,0,52,4.076923,0,8,0,3466628851390379514
26,24,52,0,52,0,0,0,0,52,5.826923,0,8,0,464328466398200742
26,25,52,0,52,0,0,0,0,52,4.076923,0,8,0,3498693458148561251
26,26,52,0,52,0,0,0,0,52,5.211538,0,8,0,10856365493472210914
26,27,53,0,53,0,0,0,0,52,16.301887,0,8,0,4427780231567304593
26,28,52,0,52,0,0,0,0,52,14.365385,0,8,0,4345316937018030183
26,29,52,0,52,0,0,0,0,52,17.980769,0,8,0,2354693856027799137
26,30,52,0,52,0,0,0,0,52,17.653846,0,8,0,12195443873898841986
26,31,52,0,52,0,0,0,0,52,1.384615,0,8,0,16311286283275122936
26,32,52,0,52,0,0,0,0,52,2.307692,0,8,0,17612487756199008465
26,33,52,0,52,0,0,0,0,52,7.846154,0,8,0,16185891390258759905
26,34,53,0,53,0,0,0,0,53,6.735849,0,8,0,7550453922461179946
26,35,52,0,50,0,0,2,0,49,19.961538,0,8,0,6359038814400365546
26,36,52,0,52,0,0,0,0,52,13.865385,0,8,0,18212151205012104805
26,37,52,0,52,0,0,0,0,52,10.538462,0,8,0,204257805494899699
26,38,52,0,52,0,0,0,0,52,18.269231,0,8,0,14485542758344214297
26,39,52,0,52,0,0,0,0,52,13.365385,0,8,0,9398279874513266416
26,40,52,0,52,0,0,0,0,52,12.384615,0,8,0,7201225388489389416
26,41,53,0,53,0,0,0,0,53,6.566038,0,8,0,16425617583348782917
26,42,52,0,52,0,0,0,0,52,3.307692,0,8,0,11353677187892077998
26,43,52,0,52,0,0,0,0,52,6.730769,0,8,0,14647366226489614721
26,44,52,0,52,0,0,0,0,52,5.615385,0,8,0,1722390391332669424
26,45,52,0,52,0,0,0,0,52,9.769231,0,8,0,17999696576620726211
26,46,52,0,52,0,0,0,0,52,14.269231,0,8,0,8195222048954891875
26,47,52,0,52,0,0,0,0,52,21.038462,0,8,0,16876111441018184143
26,48,53,0,53,0,0,0,0,53,13.358491,0,8,0,17299119136346722907
26,49,52,0,52,0,0,0,0,52,14.076923,0,8,0,11186256953699730451
26,50,52,0,52,0,0,0,0,52,8.403846,0,8,0,15949171640954800452
26,51,52,0,52,0,0,0,0,52,6.769231,0,8,0,3644478019501506362
26,52,52,0,52,0,0,0,0,52,7.961538,0,8,0,5967278327864663812
26,53,52,0,52,0,0,0,0,52,4.653846,0,8,0,3494026297922106021
26,54,52,0,52,0,0,0,0,52,2.846154,0,8,0,18110245715085645727
26,55,53,0,53,0,0,0,0,53,9.452830,0,8,0,12043397714140557385
26,56,52,0,52,0,0,0,0,52,16.173077,0,8,0,4088994307525933880
26,57,52,0,20,0,0,32,0,19,64.288462,0,8,1,1133665519748714757
26,58,52,0,13,0,0,39,0,14,83.269231,0,8,0,12413916254919008977
26,59,52,0,35,0,0,17,0,34,42.788462,0,8,0,6589799324847706895
26,60,52,0,52,0,0,0,0,52,14.057692,0,8,0,17281014647841087043
26,61,52,0,52,0,0,0,0,52,12.076923,0,8,0,8522459646549538473
26,62,53,0,53,0,0,0,0,53,13.867925,0,8,0,2911223916202722571
26,63,52,0,52,0,0,0,0,52,13.000000,0,8,0,14662742340377691100
26,64,52,0,52,0,0,0,0,52,16.250000,0,8,0,1872712360941495526
26,65,52,0,52,0,0,0,0,52,11.230769,0,8,0,1928846192149835926
26,66,52,0,52,0,0,0,0,52,14.538462,0,8,0,17119837007873761233
26,67,52,0,19,0,0,33,0,18,67.230769,0,8,1,13699048514165260085
26,68,52,0,0,0,0,52,0,0,125.096154,0,8,2,17778572662545542584
26,69,53,0,0,0,0,53,0,0,279.339623,0,8,4,9472006167958769185
26,70,52,0,0,0,0,52,0,0,403.711538,0,8,4,13669741799981102142
26,71,52,0,0,0,0,52,0,0,368.942308,0,8,4,5695837661647643454
26,72,52,0,0,0,0,52,0,0,421.673077,0,8,4,16901310527509960673
26,73,52,0,0,0,0,52,0,0,485.538462,0,8,4,6817586244615875223
26,74,52,0,0,0,0,52,0,0,398.096154,0,8,4,1829213321807157929
26,75,52,0,0,0,0,52,0,0,458.769231,0,8,4,5417648180412236435
26,76,53,0,0,0,0,53,0,0,396.622642,0,8,4,4883532033648549396
26,77,52,0,0,0,0,52,0,0,546.730769,0,8,4,10806758475193353748
26,78,52,0,0,0,0,52,0,0,557.076923,0,8,4,8246547742530721391
26,79,52,0,0,0,0,52,0,0,600.134615,0,8,4,6318144237362359078
26,80,52,0,0,0,0,52,0,0,606.519231,0,8,4,15203836521489181486
26,81,52,0,0,0,0,52,0,0,579.923077,0,8,4,12821875970758033512
26,82,52,0,0,0,0,52,0,0,660.538462,0,8,4,2280203555761139733
26,83,53,0,0,0,0,53,0,0,718.528302,0,8,4,6311523373524322318
26,84,52,0,0,0,0,52,0,0,771.000000,0,8,4,5143231408046857554
26,85,52,0,0,0,0,52,0,0,799.884615,0,8,4,8016899256436222390
26,86,52,0,0,0,0,52,0,0,769.653846,0,8,4,10437568735706456451
26,87,52,0,0,0,0,52,0,0,799.500000,0,8,4,11236774799355152054
26,88,52,0,0,0,0,52,0,0,800.000000,0,8,4,6517639830184203412
26,89,52,0,0,0,0,52,0,0,800.000000,0,8,4,17333479498520793133
26,90,53,0,0,0,0,53,0,0,771.018868,0,8,4,1089367220673641414
26,91,52,0,0,0,0,52,0,0,780.653846,0,8,4,1087182750027142093
26,92,52,0,0,0,0,52,0,0,800.000000,0,8,4,17731702236467080934
26,93,52,0,0,0,0,52,0,0,743.769231,0,8,4,13893351306402313950
26,94,52,0,0,0,0,52,0,0,787.538462,0,8,4,10652079764027432462
26,95,52,0,0,0,0,52,0,0,736.230769,0,8,4,18089870270411837725
26,96,52,0,0,0,0,52,0,0,777.846154,0,8,4,5732754675303102659
26,97,53,0,0,0,0,53,0,0,746.226415,0,8,4,3038210807158774733
26,98,52,0,0,0,0,52,0,0,790.134615,0,8,4,3531587673853916310
26,99,52,0,0,0,0,52,0,0,790.711538,0,8,4,13595463124450856311
26,100,52,0,0,0,0,52,0,0,800.000000,0,8,4,11376970175269068484
27,1,52,0,0,2,0,0,50,0,480.000000,1,0,4,9775830389925030362
27,2,52,0,0,0,0,0,52,0,475.307692,2,0,4,12055161868641665491
27,3,52,0,0,0,0,0,52,0,492.961538,3,0,4,16959348406041014615
27,4,52,0,0,1,0,0,51,0,498.288462,4,0,4,15095716056312000324
27,5,52,0,0,0,0,21,31,0,540.884615,4,0,4,14022767462537062738
27,6,53,0,0,4,0,24,25,0,514.584906,6,0,4,6700549886809191698
27,7,52,0,0,7,0,0,45,0,336.230769,7,0,2,15424581737816067445
27,8,52,0,26,2,0,0,24,25,78.384615,1,7,1,12040734117322503603
27,9,52,0,31,2,0,0,19,32,46.711538,0,9,0,897425084680597440
27,10,52,0,52,0,0,0,0,52,5.269231,0,9,0,18405834663560721104
27,11,52,0,52,0,0,0,0,52,6.211538,0,9,0,10554001971961927496
27,12,52,0,52,0,0,0,0,52,6.788462,0,9,0,17426664381717834485
27,13,53,0,53,0,0,0,0,53,11.132075,0,9,0,11401231120838492529
27,14,52,5,25,14,0,0,8,25,49.211538,5,10,1,1124659228437372564
27,15,52,0,0,0,0,0,52,0,186.000000,6,10,2,6271578926787716532
27,16,52,0,0,5,0,0,47,0,341.653846,7,10,4,14117062514388525591
27,17,52,0,0,16,0,0,36,0,446.538462,8,10,4,6884833174806034704
27,18,52,0,0,11,0,0,41,0,450.000000,9,10,4,5781173044641994664
27,19,52,0,0,8,0,0,44,0,445.769231,10,10,4,8189395398588691464
27,20,53,0,0,36,0,0,17,0,435.622642,10,10,4,8957658144462232960
27,21,52,0,33,0,0,0,19,33,98.269231,0,22,0,11063111220092246321
27,22,52,0,52,0,0,0,0,52,2.000000,0,22,0,9916609889529776325
27,23,52,0,52,0,0,0,0,52,2.000000,0,22,0,6333408908468790334
27,24,52,0,52,0,0,0,0,52,2.000000,0,22,0,3930253336663343710
27,25,52,0,52,0,0,0,0,52,2.000000,0,22,0,12036060366606587871
27,26,52,0,52,0,0,0,0,52,2.000000,0,22,0,5544140903503096406
27,27,53,0,53,0,0,0,0,53,2.000000,0,22,0,12096970556447090094
27,28,52,0,52,0,0,0,0,52,2.000000,0,22,0,9184396373278551460
27,29,52,0,52,0,0,0,0,52,2.000000,0,22,0,5640839896281585063
27,30,52,0,52,0,0,0,0,52,2.000000,0,22,0,6203124536250559597
27,31,52,0,52,0,0,0,0,52,2.000000,0,22,0,16615159178856717038
27,32,52,0,52,0,0,0,0,52,2.000000,0,22,0,10312035328569786576
27,33,52,0,52,0,0,0,0,52,2.000000,0,22,0,6114451059767492020
27,34,53,0,53,0,0,0,0,53,2.000000,0,22,0,14600121169379846879
27,35,52,0,52,0,0,0,0,52,2.000000,0,22,0,9741809912096385011
27,36,52,0,52,0,0,0,0,52,2.000000,0,22,0,4681913457896728504
27,37,52,0,52,0,0,0,0,52,2.000000,0,22,0,4149270227653644966
27,38,52,0,52,0,0,0,0,52,2.000000,0,22,0,17834989159138318595
27,39,52,0,52,0,0,0,0,52,2.000000,0,22,0,5287578670852838093
27,40,52,0,52,0,0,0,0,52,2.000000,0,22,0,17436223476387962504
27,41,53,0,53,0,0,0,0,53,2.000000,0,22,0,11005372942357508582
27,42,52,0,52,0,0,0,0,52,2.000000,0,22,0,8083417794116459057
27,43,52,0,52,0,0,0,0,52,2.000000,0,22,0,15206050619441174973
27,44,52,0,52,0,0,0,0,52,2.000000,0,22,0,8441574747429696808
27,45,52,0,52,0,0,0,0,52,2.000000,0,22,0,2912008317547426195
27,46,52,0,52,0,0,0,0,52,2.000000,0,22,0,13161855221271581192
27,47,52,0,52,0,0,0,0,52,2.000000,0,22,0,17202460711832120743
27,48,53,0,53,0,0,0,0,53,2.000000,0,22,0,6454390404763601607
27,49,52,0,52,0,0,0,0,52,2.000000,0,22,0,3222678849112262867
27,50,52,0,52,0,0,0,0,52,2.000000,0,22,0,2392396080849677050
27,51,52,0,52,0,0,0,0,52,2.000000,0,22,0,9454104677281006363
27,52,52,0,52,0,0,0,0,52,2.000000,0,22,0,13289419382936832489
27,53,52,0,52,0,0,0,0,52,2.000000,0,22,0,12736387596932515170
27,54,52,0,52,0,0,0,0,52,2.000000,0,22,0,5332863083657364749
27,55,53,0,53,0,0,0,0,53,2.000000,0,22,0,11894149442654488618
27,56,52,0,52,0,0,0,0,52,2.000000,0,22,0,4387758263711783776
27,57,52,0,52,0,0,0,0,52,2.000000,0,22,0,5052073585646894740
27,58,52,0,52,0,0,0,0,52,2.000000,0,22,0,5462419724986529767
27,59,52,0,52,0,0,0,0,52,2.000000,0,22,0,11041397353135237867
27,60,52,0,52,0,0,0,0,52,2.000000,0,22,0,4633983744078557411
27,61,52,0,52,0,0,0,0,52,2.000000,0,22,0,8274488358932282944
27,62,53,0,53,0,0,0,0,53,2.000000,0,22,0,17013313697024895655
27,63,52,0,52,0,0,0,0,52,2.000000,0,22,0,13693322272283585419
27,64,52,0,52,0,0,0,0,52,2.000000,0,22,0,11773324641338121094
27,65,52,0,52,0,0,0,0,52,2.000000,0,22,0,5209986872125532671
27,66,52,0,52,0,0,0,0,52,2.000000,0,22,0,8817529336218322574
27,67,52,0,52,0,0,0,0,52,2.000000,0,22,0,1673728938560321442
27,68,52,0,52,0,0,0,0,52,2.000000,0,22,0,6888777050003774918
27,69,53,0,53,0,0,0,0,53,2.000000,0,22,0,18276028011118990749
27,70,52,0,52,0,0,0,0,52,2.000000,0,22,0,2580600460143800943
27,71,52,0,52,0,0,0,0,52,2.000000,0,22,0,4641111247318614920
27,72,52,0,52,0,0,0,0,52,2.000000,0,22,0,10621211019962827780
27,73,52,0,52,0,0,0,0,52,2.000000,0,22,0,3154006555952279562
27,74,52,0,52,0,0,0,0,52,2.000000,0,22,0,7477267028302129133
27,75,52,0,52,0,0,0,0,52,2.000000,0,22,0,3674597099390575634
27,76,53,0,53,0,0,0,0,53,2.000000,0,22,0,10952574314408108100
27,77,52,0,52,0,0,0,0,52,2.000000,0,22,0,3906989106844444325
27,78,52,0,52,0,0,0,0,52,2.000000,0,22,0,4086080567675437626
27,79,52,0,52,0,0,0,0,52,2.000000,0,22,0,9798065613561356144
27,80,52,0,52,0,0,0,0,52,2.000000,0,22,0,8437342428171428676
27,81,52,0,52,0,0,0,0,52,2.000000,0,22,0,16713288853107045252
27,82,52,0,52,0,0,0,0,52,2.000000,0,22,0,3701633106164141379
27,83,53,0,53,0,0,0,0,53,2.000000,0,22,0,4976503731820402091
27,84,52,0,52,0,0,0,0,52,2.000000,0,22,0,10304496522459485191
27,85,52,0,52,0,0,0,0,52,2.000000,0,22,0,7804597532329303991
27,86,52,0,52,0,0,0,0,52,2.000000,0,22,0,12589619833232486836
27,87,52,0,52,0,0,0,0,52,2.000000,0,22,0,13197599166159937794
27,88,52,0,52,0,0,0,0,52,2.000000,0,22,0,825309718807274597
27,89,52,0,52,0,0,0,0,52,2.000000,0,22,0,11020647523304128907
27,90,53,0,53,0,0,0,0,53,2.000000,0,22,0,7740538363376090297
27,91,52,0,52,0,0,0,0,52,2.000000,0,22,0,764061798943507435
27,92,52,0,52,0,0,0,0,52,2.000000,0,22,0,7164504894954601946
27,93,52,0,52,0,0,0,0,52,2.000000,0,22,0,12623314282425252641
27,94,52,0,52,0,0,0,0,52,2.000000,0,22,0,843530434093183122
27,95,52,0,52,0,0,0,0,52,2.000000,0,22,0,4437685253507644462
27,96,52,0,52,0,0,0,0,52,2.000000,0,22,0,15439082383492437472
27,97,53,0,53,0,0,0,0,53,2.000000,0,22,0,10151893816578527948
27,98,52,0,52,0,0,0,0,52,2.000000,0,22,0,12301332444536224326
27,99,52,0,52,0,0,0,0,52,2.000000,0,22,0,1859167886900526585
27,100,52,0,52,0,0,0,0,52,2.000000,0,22,0,1102184173319411365
28,1,52,0,0,5,0,0,47,0,480.000000,0,0,4,5080598795817995592
28,2,52,0,0,3,0,0,49,0,478.634615,2,0,4,13514771819244594696
28,3,52,0,0,12,0,0,40,0,421.134615,3,0,4,9770082387200733357
28,4,52,0,0,12,0,0,40,0,331.826923,4,0,4,6854580445591954899
28,5,52,0,7,0,0,14,31,7,227.346154,0,4,0,4629353189293871667
28,6,53,1,20,25,0,7,0,19,88.415094,1,4,2,9399213588322105126
28,7,52,0,0,14,0,0,38,0,453.269231,3,4,4,3441354338322405408
28,8,52,0,0,1,0,0,51,0,549.000000,4,4,4,2241133159219462873
28,9,52,0,0,11,0,0,41,0,549.000000,5,4,4,13326211895382963046
28,10,52,0,0,8,0,0,44,0,549.000000,6,4,4,3408807946523211163
28,11,52,0,0,26,0,0,26,0,549.000000,7,4,4,8519314776344252879
28,12,52,0,0,9,0,2,41,0,549.000000,8,4,4,11804111804560321343
28,13,53,0,0,13,0,10,30,0,512.471698,9,4,4,3564139760983762963
28,14,52,0,0,40,0,12,0,0,508.673077,9,4,4,7983812062815666729
28,15,52,0,0,50,0,0,2,0,522.500000,11,4,4,10056569789506369631
28,16,52,0,0,31,0,9,12,0,523.115385,12,4,4,17015782291774597268
28,17,52,0,0,8,0,42,2,0,474.461538,14,4,4,6826578401357550157
28,18,52,0,0,7,0,0,45,0,303.903846,15,4,2,7908969697768037714
28,19,52,0,6,19,1,5,21,4,149.730769,9,10,1,16614200670250526324
28,20,53,0,1,5,0,47,0,2,154.849057,8,11,0,3559855325472907877
28,21,52,0,52,0,0,0,0,52,4.038462,0,19,0,18099825236710894122
28,22,52,0,52,0,0,0,0,52,5.615385,0,19,0,16443755676473741930
28,23,52,0,30,0,0,22,0,28,46.461538,0,19,1,7534349918598882964
28,24,52,0,4,0,0,48,0,2,71.788462,0,19,1,12877160858869121785
28,25,52,0,0,0,0,52,0,0,129.192308,0,19,2,7593522882362042722
28,26,52,0,0,0,0,52,0,0,241.461538,0,19,4,13023082023878668962
28,27,53,0,0,0,0,53,0,0,318.377358,0,19,2,1229585398958341463
28,28,52,0,0,0,0,52,0,0,337.461538,0,19,4,8900206423572661558
28,29,52,0,0,0,0,52,0,0,402.865385,0,19,4,7134428446859635191
28,30,52,0,1,0,0,51,0,0,317.153846,0,19,0,13525140198136124931
28,31,52,0,50,0,0,2,0,51,14.750000,0,19,0,17850583543863820095
28,32,52,0,52,0,0,0,0,52,5.826923,0,19,0,16523244309849010962
28,33,52,0,52,0,0,0,0,52,6.230769,0,19,0,17823040006328029812
28,34,53,0,53,0,0,0,0,53,9.490566,0,19,0,7264184952479749158
28,35,52,0,52,0,0,0,0,52,11.134615,0,19,0,2260016486698748551
28,36,52,0,52,0,0,0,0,52,14.096154,0,19,0,17774384856249194264
28,37,52,0,52,0,0,0,0,52,14.134615,0,19,0,12853151354662870204
28,38,52,0,52,0,0,0,0,52,8.192308,0,19,0,2579531218932044862
28,39,52,0,52,0,0,0,0,52,10.173077,0,19,0,11935807550077556308
28,40,52,0,52,0,0,0,0,52,11.423077,0,19,0,2034073286780356883
28,41,53,0,53,0,0,0,0,53,8.188679,0,19,0,3724060683619938682
28,42,52,0,52,0,0,0,0,52,8.038462,0,19,0,6481394265743844393
28,43,52,0,52,0,0,0,0,52,5.173077,0,19,0,1440799312456016510
28,44,52,0,52,0,0,0,0,52,6.326923,0,19,0,8199939514829400174
28,45,52,0,52,0,0,0,0,52,4.269231,0,19,0,4737149946209799576
28,46,52,0,52,0,0,0,0,52,8.173077,0,19,0,12631294663910017480
28,47,52,0,52,0,0,0,0,52,10.557692,0,19,0,7810663755070806865
28,48,53,0,53,0,0,0,0,53,6.603774,0,19,0,9445000656053777124
28,49,52,0,52,0,0,0,0,52,10.480769,0,19,0,9376661343982375569
28,50,52,0,52,0,0,0,0,52,11.288462,0,19,0,16821566521500281692
28,51,52,0,52,0,0,0,0,52,7.346154,0,19,0,10353304828841395491
28,52,52,0,52,0,0,0,0,52,6.250000,0,19,0,6145790053112717500
28,53,52,0,52,0,0,0,0,52,4.923077,0,19,0,1183904761315756040
28,54,52,0,52,0,0,0,0,52,4.230769,0,19,0,12301002371000662436
28,55,53,0,53,0,0,0,0,53,5.113208,0,19,0,12314882483102908899
28,56,52,0,52,0,0,0,0,52,6.442308,0,19,0,16826893181047171514
