seed_number,year,samples,ready,scribes,grain,paper,tools,binding,ledger_below_50,mean_ledger,lore_stored,lore_lost_total,archive_scribes,state_hash
9,18,52,0,52,0,0,0,0,52,0.000000,0,8,0,18259435966744679244
9,19,52,0,52,0,0,0,0,52,0.000000,0,8,0,12325580573838212026
9,20,53,0,53,0,0,0,0,53,0.000000,0,8,0,17781945276994548658
9,21,52,0,52,0,0,0,0,52,0.000000,0,8,0,8052513473387025306
9,22,52,0,52,0,0,0,0,52,0.000000,0,8,0,17912322539808272754
9,23,52,0,52,0,0,0,0,52,0.000000,0,8,0,17321673713677678263
9,24,52,0,52,0,0,0,0,52,0.000000,0,8,0,115367540707336104
9,25,52,0,52,0,0,0,0,52,0.000000,0,8,0,5313233008576141639
9,26,52,0,52,0,0,0,0,52,0.000000,0,8,0,8270124074249267706
9,27,53,0,53,0,0,0,0,53,0.000000,0,8,0,344297800470625369
9,28,52,0,52,0,0,0,0,52,0.000000,0,8,0,12372539382775087299
9,29,52,0,52,0,0,0,0,52,0.000000,0,8,0,14792831864705708568
9,30,52,0,52,0,0,0,0,52,0.000000,0,8,0,2697941448865304852
9,31,52,0,52,0,0,0,0,52,0.000000,0,8,0,1331832245082598726
9,32,52,0,52,0,0,0,0,52,0.000000,0,8,0,16194673511950355794
9,33,52,0,52,0,0,0,0,52,0.000000,0,8,0,7124290124625331937
9,34,53,0,53,0,0,0,0,53,0.000000,0,8,0,16585208077370419453
9,35,52,0,52,0,0,0,0,52,0.000000,0,8,0,6281468696484748174
9,36,52,0,52,0,0,0,0,52,0.000000,0,8,0,1936239141261653384
9,37,52,0,52,0,0,0,0,52,0.000000,0,8,0,6228513923333902116
9,38,52,0,52,0,0,0,0,52,0.000000,0,8,0,9501137543000109059
9,39,52,0,52,0,0,0,0,52,0.000000,0,8,0,8331133692707243576
9,40,52,0,52,0,0,0,0,52,0.000000,0,8,0,15934670317941883196
9,41,53,0,53,0,0,0,0,53,0.000000,0,8,0,18157314438208398471
9,42,52,0,52,0,0,0,0,52,0.000000,0,8,0,4843649128318225531
9,43,52,0,52,0,0,0,0,52,0.000000,0,8,0,13981577988055577221
9,44,52,0,52,0,0,0,0,52,0.000000,0,8,0,4067818228456579912
9,45,52,0,52,0,0,0,0,52,0.000000,0,8,0,13485676656709281204
9,46,52,0,52,0,0,0,0,52,0.000000,0,8,0,7032948916715080418
9,47,52,0,52,0,0,0,0,52,0.000000,0,8,0,1747132768106669064
9,48,53,0,53,0,0,0,0,53,0.000000,0,8,0,3193217483546630555
9,49,52,0,52,0,0,0,0,52,0.000000,0,8,0,1766001583224248324
9,50,52,0,52,0,0,0,0,52,0.000000,0,8,0,10494604943938522485
9,51,52,0,52,0,0,0,0,52,0.000000,0,8,0,4029529708055189679
9,52,52,0,52,0,0,0,0,52,0.000000,0,8,0,14834786221672550663
9,53,52,0,52,0,0,0,0,52,0.000000,0,8,0,15376271239994916262
9,54,52,0,52,0,0,0,0,52,0.000000,0,8,0,17673117299712643702
9,55,53,0,53,0,0,0,0,53,0.000000,0,8,0,11650138280201976830
9,56,52,0,52,0,0,0,0,52,0.000000,0,8,0,10658693181649126725
9,57,52,0,52,0,0,0,0,52,0.000000,0,8,0,7217712609777142286
9,58,52,0,52,0,0,0,0,52,0.000000,0,8,0,16595760301350233499
9,59,52,0,52,0,0,0,0,52,0.000000,0,8,0,14273748763421062180
9,60,52,0,52,0,0,0,0,52,0.000000,0,8,0,1604588645884959019
9,61,52,0,52,0,0,0,0,52,0.000000,0,8,0,4916918222163459829
9,62,53,0,53,0,0,0,0,53,0.000000,0,8,0,9444225278440853439
9,63,52,0,52,0,0,0,0,52,0.000000,0,8,0,17045948558383010658
9,64,52,0,52,0,0,0,0,52,0.000000,0,8,0,1410935300114260000
9,65,52,0,52,0,0,0,0,52,0.000000,0,8,0,16213778617012715413
9,66,52,0,52,0,0,0,0,52,0.000000,0,8,0,9993119047002282003
9,67,52,0,52,0,0,0,0,52,0.000000,0,8,0,3744398094978099603
9,68,52,0,52,0,0,0,0,52,0.000000,0,8,0,9961939389507028443
9,69,53,0,53,0,0,0,0,53,0.000000,0,8,0,17812824983636692863
9,70,52,0,52,0,0,0,0,52,0.000000,0,8,0,11817853957279463544
9,71,52,0,52,0,0,0,0,52,0.000000,0,8,0,7100859339906696899
9,72,52,0,52,0,0,0,0,52,0.000000,0,8,0,777325075353157715
9,73,52,0,52,0,0,0,0,52,0.000000,0,8,0,3087319311006574923
9,74,52,0,52,0,0,0,0,52,0.000000,0,8,0,13519543153331184217
9,75,52,0,52,0,0,0,0,52,0.000000,0,8,0,10950181443572364205
9,76,53,0,53,0,0,0,0,53,0.000000,0,8,0,12059308848823440992
9,77,52,0,52,0,0,0,0,52,0.000000,0,8,0,15134955831365599654
9,78,52,0,52,0,0,0,0,52,0.000000,0,8,0,6652209482417976203
9,79,52,0,52,0,0,0,0,52,0.000000,0,8,0,14665072663956980047
9,80,52,0,52,0,0,0,0,52,0.000000,0,8,0,16761570117596241652
9,81,52,0,52,0,0,0,0,52,0.000000,0,8,0,10967398311253091459
9,82,52,0,52,0,0,0,0,52,0.000000,0,8,0,15741333737316419690
9,83,53,0,53,0,0,0,0,53,0.000000,0,8,0,9745797299716889223
9,84,52,0,52,0,0,0,0,52,0.000000,0,8,0,11420002437442922955
9,85,52,0,52,0,0,0,0,52,0.000000,0,8,0,17150687512122888803
9,86,52,0,52,0,0,0,0,52,0.000000,0,8,0,259635139528612857
9,87,52,0,52,0,0,0,0,52,0.000000,0,8,0,554352648487393242
9,88,52,0,52,0,0,0,0,52,0.000000,0,8,0,16908268934082502123
9,89,52,0,52,0,0,0,0,52,0.000000,0,8,0,3427874101382675596
9,90,53,0,53,0,0,0,0,53,0.000000,0,8,0,5046085561144738369
9,91,52,0,52,0,0,0,0,52,0.000000,0,8,0,11188271521485103348
9,92,52,0,52,0,0,0,0,52,0.000000,0,8,0,11620928285344649760
9,93,52,0,52,0,0,0,0,52,0.000000,0,8,0,15553310369148571634
9,94,52,0,52,0,0,0,0,52,0.000000,0,8,0,9548541881271088196
9,95,52,0,52,0,0,0,0,52,0.000000,0,8,0,8467927734935516711
9,96,52,0,52,0,0,0,0,52,0.000000,0,8,0,15000102123259061573
9,97,53,0,53,0,0,0,0,53,0.000000,0,8,0,9959819473723418585
9,98,52,0,52,0,0,0,0,52,0.000000,0,8,0,8262007548395124898
9,99,52,0,52,0,0,0,0,52,0.000000,0,8,0,1637332291106413184
9,100,52,0,52,0,0,0,0,52,0.000000,0,8,0,12896426013560414644
10,1,52,0,0,5,0,0,47,0,431.057692,0,0,4,2814610166214792623
10,2,52,0,0,8,0,0,44,0,290.923077,1,0,2,2760758380465442609
10,3,52,0,0,20,0,0,32,0,187.057692,2,0,1,2274798633126694690
10,4,52,0,0,0,0,0,52,0,204.846154,2,0,2,4085908847604321499
10,5,52,0,0,28,0,0,24,0,329.019231,3,0,4,2857682295735294655
10,6,53,0,21,0,0,0,32,21,236.320755,0,3,0,16604244962831344309
10,7,52,0,49,0,0,0,3,49,21.961538,0,3,0,4037604836689162340
10,8,52,0,22,0,0,0,30,19,60.884615,0,3,1,18070436164793872132
10,9,52,0,32,0,0,0,20,33,39.076923,0,3,0,5328529994435638358
10,10,52,0,27,0,0,0,25,23,53.615385,0,3,0,10616995049674151171
10,11,52,0,22,0,0,0,30,21,54.826923,0,3,0,13299715705362667869
10,12,52,0,49,0,0,0,3,48,19.846154,0,3,0,7175155893493937887
10,13,53,0,49,0,0,0,4,49,20.301887,0,3,0,11952024991458794108
10,14,52,0,37,0,0,0,15,36,39.076923,0,3,0,12473533592872378915
10,15,52,0,21,0,0,0,31,21,53.250000,0,3,0,2668993153959216079
10,16,52,0,52,0,0,0,0,52,7.519231,0,3,0,17809456294683665813
10,17,52,0,31,0,0,0,21,29,45.403846,0,3,0,15342203521573743229
10,18,52,0,52,0,0,0,0,52,4.961538,0,3,0,6259218463381360691
10,19,52,0,52,0,0,0,0,52,0.000000,0,3,0,16958664451015502857
10,20,53,0,53,0,0,0,0,53,0.000000,0,3,0,6492452549256930392
10,21,52,0,52,0,0,0,0,52,0.000000,0,3,0,16672649650357722898
10,22,52,0,52,0,0,0,0,52,0.000000,0,3,0,3514463547552110895
10,23,52,0,52,0,0,0,0,52,0.000000,0,3,0,11936833125067376713
10,24,52,0,52,0,0,0,0,52,0.000000,0,3,0,15243456438599095066
10,25,52,0,52,0,0,0,0,52,0.000000,0,3,0,15282575654277222458
10,26,52,0,52,0,0,0,0,52,0.000000,0,3,0,11900752275557182412
10,27,53,0,53,0,0,0,0,53,0.000000,0,3,0,656476165560487182
10,28,52,0,52,0,0,0,0,52,0.000000,0,3,0,5102671822684412911
10,29,52,0,52,0,0,0,0,52,0.000000,0,3,0,15502603927944200473
10,30,52,0,52,0,0,0,0,52,0.000000,0,3,0,6061050146776631851
10,31,52,0,52,0,0,0,0,52,0.000000,0,3,0,13124376562683343151
10,32,52,0,52,0,0,0,0,52,0.000000,0,3,0,11912235782468993610
10,33,52,0,52,0,0,0,0,52,0.000000,0,3,0,9243897250828935041
10,34,53,0,53,0,0,0,0,53,0.000000,0,3,0,7781420313523868877
10,35,52,0,52,0,0,0,0,52,0.000000,0,3,0,11205855827220615912
10,36,52,0,52,0,0,0,0,52,0.000000,0,3,0,3831385789171560790
10,37,52,0,52,0,0,0,0,52,0.000000,0,3,0,3556587664251629662
10,38,52,0,52,0,0,0,0,52,0.000000,0,3,0,15143677886505168330
10,39,52,0,52,0,0,0,0,52,0.000000,0,3,0,6142329037767622677
10,40,52,0,52,0,0,0,0,52,0.000000,0,3,0,7510271330066063632
10,41,53,0,53,0,0,0,0,53,0.000000,0,3,0,16322707241149002291
10,42,52,0,52,0,0,0,0,52,0.000000,0,3,0,5156648255568060485
10,43,52,0,52,0,0,0,0,52,0.000000,0,3,0,14803026219415423207
10,44,52,0,52,0,0,0,0,52,0.000000,0,3,0,16453006563071234895
10,45,52,0,52,0,0,0,0,52,0.000000,0,3,0,12697879849986298256
10,46,52,0,52,0,0,0,0,52,0.000000,0,3,0,6004195694295843250
10,47,52,0,52,0,0,0,0,52,0.000000,0,3,0,9770246021380841223
10,48,53,0,53,0,0,0,0,53,0.000000,0,3,0,14533207575793792106
10,49,52,0,52,0,0,0,0,52,0.000000,0,3,0,1664649064276000760
10,50,52,0,52,0,0,0,0,52,0.000000,0,3,0,13974441143358974888
10,51,52,0,52,0,0,0,0,52,0.000000,0,3,0,16715995537766241284
10,52,52,0,52,0,0,0,0,52,0.000000,0,3,0,10404364525906335280
10,53,52,0,52,0,0,0,0,52,0.000000,0,3,0,10013715385098116982
10,54,52,0,52,0,0,0,0,52,0.000000,0,3,0,7823736862816402312
10,55,53,0,53,0,0,0,0,53,0.000000,0,3,0,10099392482009126804
10,56,52,0,52,0,0,0,0,52,0.000000,0,3,0,16066803515054177412
10,57,52,0,52,0,0,0,0,52,0.000000,0,3,0,8332755173413492909
10,58,52,0,52,0,0,0,0,52,0.000000,0,3,0,16699871993837396232
10,59,52,0,52,0,0,0,0,52,0.000000,0,3,0,8466899477439366439
10,60,52,0,52,0,0,0,0,52,0.000000,0,3,0,8525429870764808179
10,61,52,0,52,0,0,0,0,52,0.000000,0,3,0,7627574274015992988
10,62,53,0,53,0,0,0,0,53,0.000000,0,3,0,9418553649041022415
10,63,52,0,52,0,0,0,0,52,0.000000,0,3,0,16365571307728565452
10,64,52,0,52,0,0,0,0,52,0.000000,0,3,0,18086377436399827261
10,65,52,0,52,0,0,0,0,52,0.000000,0,3,0,17017048507452660204
10,66,52,0,52,0,0,0,0,52,0.000000,0,3,0,5956207300080535938
10,67,52,0,52,0,0,0,0,52,0.000000,0,3,0,17246157606122789879
10,68,52,0,52,0,0,0,0,52,0.000000,0,3,0,7027438744157888779
10,69,53,0,53,0,0,0,0,53,0.000000,0,3,0,13005424028066974396
10,70,52,0,52,0,0,0,0,52,0.000000,0,3,0,4306333014425554773
10,71,52,0,52,0,0,0,0,52,0.000000,0,3,0,16256808190211519464
10,72,52,0,52,0,0,0,0,52,0.000000,0,3,0,11625385314130054901
10,73,52,0,52,0,0,0,0,52,0.000000,0,3,0,13233033521038699725
10,74,52,0,52,0,0,0,0,52,0.000000,0,3,0,15594538155664477293
10,75,52,0,52,0,0,0,0,52,0.000000,0,3,0,3048556904535614244
10,76,53,0,53,0,0,0,0,53,0.000000,0,3,0,16168360340651129700
10,77,52,0,52,0,0,0,0,52,0.000000,0,3,0,8350420570082869092
10,78,52,0,52,0,0,0,0,52,0.000000,0,3,0,5799508910663464353
10,79,52,0,52,0,0,0,0,52,0.000000,0,3,0,17159645911173809855
10,80,52,0,52,0,0,0,0,52,0.000000,0,3,0,4506593291262350781
10,81,52,0,52,0,0,0,0,52,0.000000,0,3,0,7425605288561101987
10,82,52,0,52,0,0,0,0,52,0.000000,0,3,0,11577642664247748127
10,83,53,0,53,0,0,0,0,53,0.000000,0,3,0,13719881327485372986
10,84,52,0,52,0,0,0,0,52,0.000000,0,3,0,6564072362976382513
10,85,52,0,52,0,0,0,0,52,0.000000,0,3,0,17507977772980206187
10,86,52,0,52,0,0,0,0,52,0.000000,0,3,0,7458264649225227593
10,87,52,0,52,0,0,0,0,52,0.000000,0,3,0,1151626032763327896
10,88,52,0,52,0,0,0,0,52,0.000000,0,3,0,16333417019017821066
10,89,52,0,52,0,0,0,0,52,0.000000,0,3,0,14030551585218620748
10,90,53,0,53,0,0,0,0,53,0.000000,0,3,0,11453020538353194767
10,91,52,0,52,0,0,0,0,52,0.000000,0,3,0,5214312015885303055
10,92,52,0,52,0,0,0,0,52,0.000000,0,3,0,8644716562710442689
10,93,52,0,52,0,0,0,0,52,0.000000,0,3,0,15427636858973016563
10,94,52,0,52,0,0,0,0,52,0.000000,0,3,0,8363384756444565685
10,95,52,0,52,0,0,0,0,52,0.000000,0,3,0,6452508271483388786
10,96,52,0,52,0,0,0,0,52,0.000000,0,3,0,13312425117932601195
10,97,53,0,53,0,0,0,0,53,0.000000,0,3,0,16841088206908451475
10,98,52,0,52,0,0,0,0,52,0.000000,0,3,0,7708933946677927786
10,99,52,0,52,0,0,0,0,52,0.000000,0,3,0,143294515644661296
10,100,52,0,52,0,0,0,0,52,0.000000,0,3,0,7770824712500409501
11,1,52,0,0,5,0,0,47,0,393.442308,0,0,2,4683436237847547487
11,2,52,0,31,21,0,0,0,31,66.942308,0,0,0,7404928845927634236
11,3,52,0,52,0,0,0,0,52,9.115385,0,0,0,16785364765573823111
11,4,52,0,52,0,0,0,0,52,10.615385,0,0,0,5286305404533735651
11,5,52,0,52,0,0,0,0,52,13.423077,0,0,0,922623933772025999
11,6,53,0,53,0,0,0,0,53,4.150943,0,0,0,3426318388886816720
11,7,52,0,51,0,0,1,0,51,18.423077,0,0,1,11595154445956845781
11,8,52,0,52,0,0,0,0,52,11.346154,0,0,0,3716274270438199312
11,9,52,0,52,0,0,0,0,52,11.692308,0,0,0,17790615273842929452
11,10,52,0,52,0,0,0,0,52,14.538462,0,0,0,17307937178348196306
11,11,52,0,52,0,0,0,0,52,11.634615,0,0,0,10655704454323210273
11,12,52,0,52,0,0,0,0,52,8.826923,0,0,0,14019243003123665360
11,13,53,0,52,1,0,0,0,53,3.792453,0,0,0,3225090435858455477
11,14,52,0,52,0,0,0,0,52,3.653846,0,0,0,5604473466169593221
11,15,52,0,52,0,0,0,0,52,5.115385,0,0,0,2116696825617618031
11,16,52,0,52,0,0,0,0,52,12.365385,0,0,0,10098548041224604068
11,17,52,1,31,20,0,0,0,30,34.750000,0,1,0,17683868441947622328
11,18,52,0,52,0,0,0,0,52,1.615385,0,1,0,5090690510884552047
11,19,52,0,52,0,0,0,0,52,0.000000,0,1,0,7589105660770873674
11,20,53,0,53,0,0,0,0,53,0.000000,0,1,0,6219156204130738036
11,21,52,0,52,0,0,0,0,52,0.000000,0,1,0,12469550340008028213
11,22,52,0,52,0,0,0,0,52,0.000000,0,1,0,11536792579133230814
11,23,52,0,52,0,0,0,0,52,0.000000,0,1,0,18246624388196632134
11,24,52,0,52,0,0,0,0,52,0.000000,0,1,0,9535757180276195620
11,25,52,0,52,0,0,0,0,52,0.000000,0,1,0,16721258090092630966
11,26,52,0,52,0,0,0,0,52,0.000000,0,1,0,1438632143194371809
11,27,53,0,53,0,0,0,0,53,0.000000,0,1,0,13125279528109046047
11,28,52,0,52,0,0,0,0,52,0.000000,0,1,0,2772705514217685219
11,29,52,0,52,0,0,0,0,52,0.000000,0,1,0,16138582201623479042
11,30,52,0,52,0,0,0,0,52,0.000000,0,1,0,2562630572150818953
11,31,52,0,52,0,0,0,0,52,0.000000,0,1,0,17472804396506706178
11,32,52,0,52,0,0,0,0,52,0.000000,0,1,0,13232715896891993916
11,33,52,0,52,0,0,0,0,52,0.000000,0,1,0,10588803042901551875
11,34,53,0,53,0,0,0,0,53,0.000000,0,1,0,18229280034276878
11,35,52,0,52,0,0,0,0,52,0.000000,0,1,0,507403685027584341
11,36,52,0,52,0,0,0,0,52,0.000000,0,1,0,13725517840315670308
11,37,52,0,52,0,0,0,0,52,0.000000,0,1,0,6526068351809601194
11,38,52,0,52,0,0,0,0,52,0.000000,0,1,0,2379957792709519064
11,39,52,0,52,0,0,0,0,52,0.000000,0,1,0,9332725478564196188
11,40,52,0,52,0,0,0,0,52,0.000000,0,1,0,15148984883756668419
11,41,53,0,53,0,0,0,0,53,0.000000,0,1,0,17867261018959010047
11,42,52,0,52,0,0,0,0,52,0.000000,0,1,0,8401451747268509212
11,43,52,0,52,0,0,0,0,52,0.000000,0,1,0,3778227757051025793
11,44,52,0,52,0,0,0,0,52,0.000000,0,1,0,1522976999601832184
11,45,52,0,52,0,0,0,0,52,0.000000,0,1,0,15747277390569618713
11,46,52,0,52,0,0,0,0,52,0.000000,0,1,0,6756963623091431711
11,47,52,0,52,0,0,0,0,52,0.000000,0,1,0,13227431945166614220
11,48,53,0,53,0,0,0,0,53,0.000000,0,1,0,2242179380063331741
11,49,52,0,52,0,0,0,0,52,0.000000,0,1,0,8227162805581359763
11,50,52,0,52,0,0,0,0,52,0.000000,0,1,0,531839122780298793
11,51,52,0,52,0,0,0,0,52,0.000000,0,1,0,16237889102924715388
11,52,52,0,52,0,0,0,0,52,0.000000,0,1,0,10776110083879541337
11,53,52,0,52,0,0,0,0,52,0.000000,0,1,0,12282517247486723423
11,54,52,0,52,0,0,0,0,52,1.615385,0,1,0,15815255384089125764
11,55,53,0,53,0,0,0,0,53,3.094340,0,1,0,650548038590248414
11,56,52,0,52,0,0,0,0,52,3.788462,0,1,0,4455274985668027900
11,57,52,0,52,0,0,0,0,52,3.846154,0,1,0,16998859423505593636
11,58,52,0,52,0,0,0,0,52,3.923077,0,1,0,9192846385994820384
11,59,52,0,52,0,0,0,0,52,3.942308,0,1,0,16541711311854150159
11,60,52,0,52,0,0,0,0,52,3.923077,0,1,0,9454489830765444708
11,61,52,0,52,0,0,0,0,52,3.942308,0,1,0,13016241077493114861
11,62,53,0,53,0,0,0,0,53,3.830189,0,1,0,10065866099468510562
11,63,52,0,52,0,0,0,0,52,4.000000,0,1,0,10148541752747312669
11,64,52,0,52,0,0,0,0,52,4.000000,0,1,0,11113198122022140954
11,65,52,0,52,0,0,0,0,52,3.942308,0,1,0,17941562644661805025
11,66,52,0,52,0,0,0,0,52,4.000000,0,1,0,4748837263399315012
11,67,52,0,52,0,0,0,0,52,3.769231,0,1,0,13444826168830944730
11,68,52,0,52,0,0,0,0,52,3.769231,0,1,0,18227522329780639830
11,69,53,0,53,0,0,0,0,53,4.000000,0,1,0,10984856512950691607
11,70,52,0,52,0,0,0,0,52,3.846154,0,1,0,10365833419201773851
11,71,52,0,52,0,0,0,0,52,4.000000,0,1,0,11964566619914453150
11,72,52,0,52,0,0,0,0,52,3.942308,0,1,0,16542734407104945780
11,73,52,0,52,0,0,0,0,52,3.826923,0,1,0,3641877966226185094
11,74,52,0,52,0,0,0,0,52,3.923077,0,1,0,12825678226557257979
11,75,52,0,52,0,0,0,0,52,3.846154,0,1,0,4979838693682831270
11,76,53,0,53,0,0,0,0,53,4.000000,0,1,0,1018215571248494343
11,77,52,0,52,0,0,0,0,52,3.884615,0,1,0,18093989714698913533
11,78,52,0,52,0,0,0,0,52,4.000000,0,1,0,11483251937758015423
11,79,52,0,52,0,0,0,0,52,3.884615,0,1,0,5877851092857437428
11,80,52,0,52,0,0,0,0,52,3.884615,0,1,0,6368762581285004072
11,81,52,0,52,0,0,0,0,52,3.961538,0,1,0,17331875027577560038
11,82,52,0,52,0,0,0,0,52,4.000000,0,1,0,12346603081711009750
11,83,53,0,53,0,0,0,0,53,4.000000,0,1,0,9753484020917458645
11,84,52,0,52,0,0,0,0,52,4.000000,0,1,0,15707676320928357235
11,85,52,0,52,0,0,0,0,52,4.000000,0,1,0,5322216692371072523
11,86,52,0,52,0,0,0,0,52,4.000000,0,1,0,1503007516292157221
11,87,52,0,52,0,0,0,0,52,4.000000,0,1,0,9660711635508050102
11,88,52,0,52,0,0,0,0,52,4.000000,0,1,0,10959941083518742209
11,89,52,0,52,0,0,0,0,52,4.134615,0,1,0,9659784946824716536
11,90,53,0,53,0,0,0,0,53,5.000000,0,1,0,6445738651529195455
11,91,52,0,52,0,0,0,0,52,5.000000,0,1,0,11676034815054604203
11,92,52,0,52,0,0,0,0,52,5.000000,0,1,0,6622705867028185691
11,93,52,0,52,0,0,0,0,52,5.000000,0,1,0,9840536257287969181
11,94,52,0,52,0,0,0,0,52,5.000000,0,1,0,7520126183528450895
11,95,52,0,52,0,0,0,0,52,5.000000,0,1,0,6603416096161559422
11,96,52,0,52,0,0,0,0,52,4.846154,0,1,0,17626253995169827914
11,97,53,0,53,0,0,0,0,53,5.000000,0,1,0,11065305082672172651
11,98,52,0,52,0,0,0,0,52,5.000000,0,1,0,17476850758568006296
11,99,52,0,52,0,0,0,0,52,5.000000,0,1,0,14842560043193143267
11,100,52,0,52,0,0,0,0,52,4.942308,0,1,0,3519091325375153975
12,1,52,0,0,5,0,0,47,0,352.326923,0,0,2,14806458739731291913
12,2,52,0,10,42,0,0,0,10,141.134615,0,0,0,7839366783496283846
12,3,52,0,52,0,0,0,0,52,12.442308,0,0,0,7875019646336582256
12,4,52,0,52,0,0,0,0,52,13.173077,0,0,0,463161511100054656
12,5,52,0,35,17,0,0,0,29,43.346154,0,0,0,4906385310393110775
12,6,53,0,50,2,0,1,0,47,26.301887,0,0,1,11629049338737953818
12,7,52,0,52,0,0,0,0,52,21.442308,0,0,0,2297663242206068200
12,8,52,0,52,0,0,0,0,52,9.730769,0,0,0,8555680830158306476
12,9,52,0,52,0,0,0,0,52,7.480769,0,0,0,10180520321127694230
12,10,52,0,52,0,0,0,0,52,7.769231,0,0,0,6594374290586614466
12,11,52,0,52,0,0,0,0,52,8.269231,0,0,0,15279010880948306975
12,12,52,0,52,0,0,0,0,52,10.692308,0,0,0,635170079978197142
12,13,53,0,53,0,0,0,0,53,12.471698,0,0,0,7609631270037419329
12,14,52,0,52,0,0,0,0,52,13.000000,0,0,0,1199291854233232462
12,15,52,0,52,0,0,0,0,52,10.057692,0,0,0,13879552594260818342
12,16,52,0,52,0,0,0,0,52,3.576923,0,0,0,6277373494353198485
12,17,52,0,52,0,0,0,0,52,0.269231,0,0,0,8545515904129043623
12,18,52,0,52,0,0,0,0,52,0.000000,0,0,0,2087877838095910260
12,19,52,0,52,0,0,0,0,52,0.000000,0,0,0,3968395066013478097
12,20,53,0,53,0,0,0,0,53,0.000000,0,0,0,13901635149049793393
12,21,52,0,52,0,0,0,0,52,0.000000,0,0,0,5165636943509059609
12,22,52,0,52,0,0,0,0,52,0.000000,0,0,0,8209443806041543943
12,23,52,0,52,0,0,0,0,52,0.000000,0,0,0,12457902102386414060
12,24,52,0,52,0,0,0,0,52,0.500000,0,0,0,3217059758591327733
12,25,52,0,52,0,0,0,0,52,0.000000,0,0,0,14201547564440413214
12,26,52,0,52,0,0,0,0,52,0.000000,0,0,0,11388587565387610238
12,27,53,0,53,0,0,0,0,53,0.000000,0,0,0,2758783177690104565
12,28,52,0,52,0,0,0,0,52,0.000000,0,0,0,1571009286422793684
12,29,52,0,52,0,0,0,0,52,0.000000,0,0,0,9282972756327378810
12,30,52,0,52,0,0,0,0,52,0.000000,0,0,0,1680880924767830477
12,31,52,0,52,0,0,0,0,52,0.000000,0,0,0,2777652691577036043
12,32,52,0,52,0,0,0,0,52,0.000000,0,0,0,6642882184020304376
12,33,52,0,52,0,0,0,0,52,0.000000,0,0,0,4966912150504294764
12,34,53,0,53,0,0,0,0,53,0.000000,0,0,0,4960729597919455640
12,35,52,0,52,0,0,0,0,52,0.000000,0,0,0,5931744542216780256
12,36,52,0,52,0,0,0,0,52,0.000000,0,0,0,10605299694791034519
12,37,52,0,52,0,0,0,0,52,0.000000,0,0,0,9093495400033155392
12,38,52,0,52,0,0,0,0,52,0.000000,0,0,0,8083770776199614465
12,39,52,0,52,0,0,0,0,52,0.000000,0,0,0,18107142100131956399
12,40,52,0,52,0,0,0,0,52,0.000000,0,0,0,8361326230952586489
12,41,53,0,53,0,0,0,0,53,0.000000,0,0,0,15356363875106626381
12,42,52,0,52,0,0,0,0,52,1.038462,0,0,0,15754120705199728193
12,43,52,0,52,0,0,0,0,52,2.173077,0,0,0,12677002733726917566
12,44,52,0,52,0,0,0,0,52,1.653846,0,0,0,15145145750307076162
12,45,52,0,52,0,0,0,0,52,0.846154,0,0,0,12847931020076491188
12,46,52,0,52,0,0,0,0,52,0.115385,0,0,0,12128620267558601758
12,47,52,0,52,0,0,0,0,52,0.000000,0,0,0,1014598703663737304
12,48,53,0,53,0,0,0,0,53,1.358491,0,0,0,12086148852171272791
12,49,52,0,52,0,0,0,0,52,2.884615,0,0,0,10522643370608114747
12,50,52,0,52,0,0,0,0,52,0.634615,0,0,0,14762438986501133581
12,51,52,0,52,0,0,0,0,52,0.000000,0,0,0,12417341748530135199
12,52,52,0,52,0,0,0,0,52,0.000000,0,0,0,16465871714259335858
12,53,52,0,52,0,0,0,0,52,0.653846,0,0,0,11457670926403475022
12,54,52,0,52,0,0,0,0,52,2.730769,0,0,0,5500398524639760073
12,55,53,0,53,0,0,0,0,53,1.528302,0,0,0,3560168313917217703
12,56,52,0,52,0,0,0,0,52,1.365385,0,0,0,15601478828991979505
12,57,52,0,52,0,0,0,0,52,1.057692,0,0,0,11311121161996827863
12,58,52,0,52,0,0,0,0,52,1.346154,0,0,0,16892603430618159073
12,59,52,0,52,0,0,0,0,52,1.000000,0,0,0,3433988262492692029
12,60,52,0,52,0,0,0,0,52,0.000000,0,0,0,1762833180380923050
12,61,52,0,52,0,0,0,0,52,0.000000,0,0,0,2148695314707694851
12,62,53,0,53,0,0,0,0,53,0.000000,0,0,0,8528059571532016325
12,63,52,0,52,0,0,0,0,52,0.000000,0,0,0,2836620643130736899
12,64,52,0,52,0,0,0,0,52,0.000000,0,0,0,10347771636858384443
12,65,52,0,52,0,0,0,0,52,0.000000,0,0,0,17462171347474617626
12,66,52,0,52,0,0,0,0,52,0.000000,0,0,0,18006022290319467200
12,67,52,0,52,0,0,0,0,52,0.000000,0,0,0,3615048365362284516
12,68,52,0,52,0,0,0,0,52,0.000000,0,0,0,15073853309058878926
12,69,53,0,53,0,0,0,0,53,0.000000,0,0,0,17889824966970716545
12,70,52,0,52,0,0,0,0,52,0.000000,0,0,0,17437614402146563394
12,71,52,0,52,0,0,0,0,52,0.000000,0,0,0,17820914019130588265
12,72,52,0,52,0,0,0,0,52,0.000000,0,0,0,16959688218846237833
12,73,52,0,52,0,0,0,0,52,0.000000,0,0,0,7223186437570730013
12,74,52,0,52,0,0,0,0,52,0.000000,0,0,0,5167022442912605203
